Name,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
Tetris Worlds,44,7,6.2,11,2.08
Final Fantasy III,77,45,7.1,136,2.08
Mario Party 5,69,33,8.2,57,2.08
Rock Band,80,21,6.3,37,2.08
Portal 2,95,66,8.5,997,2.08
Mario Sports Mix,64,54,7.1,34,2.08
Need for Speed: Most Wanted 5-1-0,72,21,7.8,54,2.07
The Sims 2: Pets,49,5,5.2,24,2.07
Dance Dance Revolution: Hottest Party,73,16,7.1,27,2.07
DriveClub,71,85,6.1,1571,2.07
UFC 2009 Undisputed,83,68,7.9,51,2.06
Metal Gear Solid: Peace Walker,89,66,8.9,443,2.06
R4: Ridge Racer Type 4,88,18,9.2,21,2.06
Kingdom Hearts: Birth by Sleep,82,62,8.6,208,2.06
SoulCalibur II,92,41,8.8,120,2.06
Need for Speed: ProStreet,72,42,7.1,78,2.05
Sonic Mega Collection,75,26,8.8,41,2.05
Need For Speed: Undercover,59,40,5.9,71,2.05
SOCOM: U.S. Navy SEALs: Combined Assault,72,38,9,34,2.04
Peter Jackson's King Kong: The Official Game of the Movie,82,41,8.2,68,2.04
Need for Speed: ProStreet,73,26,6,43,2.04
Donkey Kong Country,78,26,8.9,53,2.04
Dance Central 2,86,56,8.2,63,2.04
Carnival Games,48,11,3.3,4,2.03
NBA Live 2004,86,19,7.7,41,2.03
Call of Duty 2,89,65,8.1,307,2.03
Rayman Raving Rabbids: TV Party,73,24,7.7,29,2.03
Pokémon Mystery Dungeon: Blue Rescue Team,62,34,8.1,97,2.02
Dark Souls,89,54,8.7,1397,2.02
Just Dance 3,70,34,7.7,17,2.02
Battlefield 4,81,5,6.6,480,2.02
Fire Emblem: Awakening,92,72,9.1,1130,2.01
Need for Speed: The Run,64,48,6.4,182,2.01
Dragon Age: Inquisition,89,43,7.4,1984,2.01
Dead Space,88,67,8.8,545,2
Mortal Kombat vs. DC Universe,76,44,7.1,107,2
TouchMaster,71,19,5.7,9,2
Tenchu: Stealth Assassins,87,14,8.8,45,1.99
Harry Potter and the Chamber of Secrets,76,11,7.9,14,1.99
Kingdom Hearts 358/2 Days,75,53,7.8,162,1.98
Skate 3,80,46,7.6,82,1.98
Need for Speed Rivals,80,53,6.2,667,1.98
Spyro: Enter the Dragonfly,56,20,4.1,95,1.97
Devil May Cry 2,68,40,6.6,167,1.97
Hot Shots Golf: Open Tee,81,57,8.7,34,1.96
Forza Horizon,85,83,8.4,431,1.96
Tom Clancy's Rainbow Six: Vegas,88,69,8.3,225,1.95
Crash Nitro Kart,69,24,7.7,59,1.95
Resident Evil 6,67,71,5,1407,1.95
Grand Theft Auto: San Andreas,93,58,8.6,118,1.95
NBA Street Vol. 2,90,31,8.8,70,1.95
Def Jam Vendetta,80,33,8.9,41,1.94
Kirby Squeak Squad,71,29,8.1,41,1.94
Burnout Paradise,87,55,7.7,455,1.94
The Sims 3,78,39,6.4,55,1.94
FIFA Soccer 09,87,51,8,106,1.94
Dragon Ball Z: Budokai 3,77,32,8.9,137,1.94
Call of Duty: World at War,83,19,7.6,78,1.94
Tom Clancy's Ghost Recon,63,18,8.3,22,1.94
BioShock Infinite,93,33,8.5,1647,1.93
X-Men Legends,79,48,8.5,69,1.93
Mortal Kombat vs. DC Universe,72,61,7.5,87,1.93
Destiny: The Taken King,86,81,6,1079,1.93
Red Faction,88,25,8,69,1.92
The Sims: Makin' Magic,80,22,8.6,31,1.92
Mario Party: Island Tour,57,47,6.3,117,1.92
MX Unleashed,80,18,9.2,46,1.92
PaRappa The Rapper,92,15,7.4,48,1.92
Guitar Hero: World Tour,84,43,7.5,80,1.92
Need for Speed: Shift,83,75,6.5,134,1.91
Diablo III,86,43,6.4,557,1.91
LittleBigPlanet 3,79,78,7.1,506,1.91
Star Wars Rogue Leader: Rogue Squadron II,90,45,8.6,80,1.9
Mario Super Sluggers,69,31,7.8,58,1.89
Monopoly,70,11,7.8,17,1.89
Madden NFL 09,85,38,4.4,132,1.88
Batman: Arkham Origins,74,46,7.5,685,1.88
Game Party 2,29,7,4.6,7,1.88
Mortal Kombat: Deception,81,43,8.5,90,1.88
NBA 2K17,88,47,6.7,162,1.88
Toy Story Mania!,49,15,6.6,13,1.88
Star Fox Adventures,82,39,7.7,145,1.87
Madden NFL 25,76,19,4.1,91,1.87
Dynasty Warriors 3,78,17,9.1,90,1.87
Madden NFL 06,86,39,6.7,41,1.86
Shrek 2,71,32,8.5,24,1.86
The Legend of Dragoon,74,12,8.4,248,1.86
Star Wars: The Force Unleashed,71,18,7.9,75,1.86
NBA Live 2002,70,16,7.4,8,1.86
Just Cause 3,73,42,6.5,403,1.86
Chrono Cross,94,16,8.1,297,1.86
Jak 3,84,55,8.6,246,1.85
Kingdom Hearts: Chain of Memories,76,37,7.9,84,1.85
Max Payne 3,87,31,7.8,790,1.85
LEGO Marvel Super Heroes,82,22,7.9,76,1.84
Phineas and Ferb,80,4,4.5,8,1.84
NCAA Football 06,87,25,8.5,36,1.84
Rayman Raving Rabbids 2,67,25,8.3,66,1.83
Kirby: Triple Deluxe,80,68,8.8,206,1.83
Sonic Classic Collection,70,24,7.5,28,1.83
inFAMOUS 2,83,90,8.4,932,1.82
World of Warcraft: Mists of Pandaria,82,42,4.8,1265,1.82
Namco Museum,72,9,6,5,1.82
The Sims: Hot Date,85,17,7.9,70,1.82
Demon's Souls,89,81,8.9,1441,1.82
The Orange Box,96,54,8.9,797,1.82
DDRMAX2: Dance Dance Revolution,82,27,8.2,11,1.81
Virtua Fighter 4,94,36,8,84,1.81
Mafia III,68,66,5.1,1147,1.81
Sly 2: Band of Thieves,88,64,9,178,1.81
Sonic Advance 2,83,23,8.3,46,1.8
Madden NFL 07,80,54,6,148,1.8
NBA 2K11,89,46,7.6,105,1.8
Forza Motorsport 6,87,85,7.9,863,1.8
The Evil Within,75,65,7.3,1223,1.79
Metroid Prime 3: Corruption,90,62,8.9,491,1.79
Midnight Club II,85,41,8.5,47,1.78
The Getaway: Black Monday,57,53,7.6,47,1.78
50 Cent: Bulletproof,47,21,6.6,129,1.77
Dead or Alive 3,87,35,8.6,44,1.77
Dragon Quest Monsters: Joker,75,30,7.4,27,1.76
LEGO Star Wars III: The Clone Wars,76,7,7.7,10,1.76
UFC 2009 Undisputed,84,58,8.1,47,1.76
The SpongeBob SquarePants Movie,75,5,9,54,1.76
Golden Sun,91,29,9.3,198,1.76
Def Jam: Fight for NY,83,46,8.9,73,1.76
Tom Clancy's Ghost Recon,84,29,6.1,27,1.76
State of Emergency,71,34,5.7,33,1.76
The Urbz: Sims in the City,70,25,8.2,24,1.76
Star Wars: Starfighter,84,25,8,21,1.76
Star Wars: Battlefront,80,55,9.1,57,1.75
Madden NFL 17,82,35,4.9,83,1.75
Just Cause 2,83,66,8,291,1.75
FIFA Soccer 08,81,28,7.1,47,1.75
Crackdown,83,75,8,340,1.75
Wii Party U,65,38,6.8,135,1.75
Dance Dance Revolution X,55,6,6.2,6,1.75
Xenosaga Episode I: Der Wille zur Macht,83,35,8.7,99,1.74
Kinect Star Wars,55,61,3.5,145,1.74
Dragon's Dogma,78,38,8.3,444,1.74
The Order: 1886,63,94,6.6,3172,1.74
SSX Tricky,92,33,8.9,71,1.73
Knack,54,83,6.5,1074,1.73
Dragon Quest VI: Realms of Revelation,78,41,8.1,31,1.73
Crash Bandicoot: The Huge Adventure,78,18,7.9,27,1.73
Hitman: Absolution,79,51,7.1,453,1.73
The Crew,61,60,5.4,575,1.72
NBA 2K15,82,9,6.3,101,1.72
Madden NFL 2005,91,39,7.6,26,1.72
Star Ocean: Till The End of Time,80,55,7.7,134,1.72
Call of Duty: Modern Warfare 3,78,26,2.5,5664,1.72
Dishonored,88,56,7.9,815,1.71
The Beatles: Rock Band,89,25,8.9,43,1.71
Ace Combat 5: The Unsung War,84,57,9.1,81,1.71
Need for Speed Underground,83,25,8.7,35,1.71
Deal or No Deal,20,13,1.9,41,1.7
Portal 2,95,54,8.4,937,1.7
NCAA Football 07,87,18,8.6,23,1.7
The Sims 3: Late Night Expansion Pack,74,17,5.3,77,1.7
No Man's Sky,71,94,4.5,5096,1.7
SOCOM 3: U.S. Navy SEALs,82,59,8.8,64,1.69
BioShock Infinite,94,27,8.5,1863,1.69
Harry Potter and the Sorcerer's Stone,64,8,7.1,7,1.69
Dragon Ball Z: The Legacy of Goku,53,15,6.9,28,1.69
Resident Evil 4,96,82,9.4,767,1.69
Need For Speed: Undercover,64,62,5.9,104,1.68
Sonic Colors,78,58,8.5,301,1.68
Saints Row 2,82,50,7.9,135,1.68
Sid Meier's Civilization V,90,70,7.9,2280,1.68
The Sims: Superstar,79,20,8.2,25,1.68
Metroid Fusion,92,44,9.1,200,1.68
We Ski,67,32,8.5,12,1.67
Star Wars Battlefront: Renegade Squadron,73,35,7.9,46,1.67
SSX 3,93,41,9.1,125,1.67
Madden NFL 2001,90,14,6.8,4,1.67
Star Wars: Battlefront II,83,40,8.9,106,1.67
Tony Hawk's Pro Skater 3,87,10,8.3,36,1.67
Dragon Age: Origins,87,41,7.9,597,1.67
Spy Hunter,84,28,7.8,13,1.67
NCAA Football 2004,94,15,8.8,81,1.67
Fight Night Round 3,83,37,7.9,24,1.67
StarCraft II: Heart of the Swarm,86,68,7.9,1346,1.67
SpongeBob SquarePants: Battle for Bikini Bottom,71,9,9,85,1.67
Until Dawn,79,103,8.2,2161,1.66
Big Beach Sports,44,17,8,41,1.66
SSX,93,35,8.3,33,1.66
Shaun White Snowboarding: Road Trip,78,28,8.7,22,1.66
NBA Ballers,83,44,9.2,19,1.66
Saints Row IV,81,42,6.5,325,1.66
NBA Live 2003,83,22,8.3,28,1.66
LEGO Batman 2: DC Super Heroes,79,59,7.2,114,1.66
Dragon Ball Z: Budokai Tenkaichi,72,29,8.4,71,1.66
Dark Souls III,89,69,8.8,1940,1.65
Kirby's Return to Dreamland,77,49,8.5,156,1.65
Mario Party 6,71,33,7.9,51,1.65
Star Wars The Clone Wars: Lightsaber Duels,56,24,6.7,18,1.65
Need for Speed Carbon,77,52,6.3,82,1.65
Heavenly Sword,79,64,8.3,544,1.65
MySims,68,38,7.2,56,1.65
Army of Two,72,76,7.6,233,1.64
Tiger Woods PGA Tour 2003,88,18,8.9,18,1.64
Prince of Persia: Warrior Within,83,51,8.5,120,1.64
Far Cry 4,82,15,7.5,383,1.63
ESPN NFL 2K5,92,42,9.1,93,1.63
Beyond: Two Souls,70,98,8.1,2652,1.63
Pikmin,89,39,8.7,121,1.63
Tiger Woods PGA Tour 2004,89,23,8.8,40,1.63
Call of Duty: Black Ops,81,29,5.2,1651,1.63
Ape Escape,90,19,8.8,53,1.63
NCAA Football 2005,88,29,8.8,35,1.62
Max Payne 3,86,80,7.8,869,1.62
Viva Pinata,84,65,8,131,1.62
Kinectimals,74,50,3.1,69,1.62
Kirby Air Ride,61,28,7.9,69,1.62
LEGO Marvel Super Heroes,83,22,7.7,262,1.62
Rock Band,92,35,8.4,107,1.62
Dragon Quest IV: Chapters of the Chosen,80,44,7.9,50,1.62
NFL Street 2,77,33,8.7,20,1.61
Super Mario Strikers,76,39,8.7,55,1.61
Rage,81,77,6.7,559,1.6
Mario Hoops 3 on 3,69,40,8,37,1.6
Just Cause 2,81,74,8,267,1.6
Silent Hill,86,17,9.2,326,1.6
Sonic Heroes,72,49,7.8,125,1.6
ESPN NBA 2K5,83,24,7.5,36,1.59
Diablo,94,12,8.7,850,1.59
Far Cry 2,85,75,6.7,288,1.59
The Legend of Zelda: Twilight Princess,96,16,9.2,568,1.59
Pro Evolution Soccer 2008,74,19,6.1,47,1.59
Pokemon Battle Revolution,53,34,6.7,106,1.58
Kingdom Hearts 3D: Dream Drop Distance,75,54,8.2,267,1.58
Dance Dance Revolution: Hottest Party 2,69,8,6.8,6,1.58
SoulCalibur IV,85,62,7.9,157,1.58
Sonic Generations,76,38,8.2,253,1.58
Spyro 2: Season of Flame,76,18,7.6,13,1.58
Mario Party 10,66,66,6.5,279,1.58
Devil May Cry 4,84,63,8.2,311,1.57
Dead Rising 3,78,69,6.8,908,1.57
NCAA Football 2002,90,18,8.7,24,1.57
Gears of War: Judgment,79,81,5.4,779,1.57
Watch Dogs,78,15,5.8,712,1.57
Guitar Hero: On Tour Decades,72,40,8,5,1.57
Madden NFL 15,80,19,6.4,138,1.57
Conflict: Desert Storm,55,10,8.6,45,1.57
Mario Party 7,64,25,7.9,53,1.57
Dragon Quest V: Hand of the Heavenly Bride,84,46,8.5,57,1.57
Smuggler's Run,79,21,6.8,18,1.56
Fight Night Round 3,84,32,8.1,41,1.56
Need for Speed: Most Wanted,83,54,8.5,134,1.56
Carnival Games: Mini Golf,38,10,5.7,7,1.56
Pokemon Mystery Dungeon: Explorers of Sky,54,26,9,133,1.56
LEGO Pirates of the Caribbean: The Video Game,73,14,7,13,1.55
Stuntman,71,37,5.7,36,1.55
Tom Clancy's Rainbow Six 3,86,39,8.5,31,1.55
LEGO Harry Potter: Years 1-4,79,58,8,62,1.55
Spider-Man 2: Enter: Electro,74,15,8.7,35,1.55
Guitar Hero 5,89,25,6.9,49,1.55
Wolfenstein: The New Order,79,73,8.1,1116,1.55
Mafia II,74,79,7.8,458,1.55
BioShock 2,88,62,8.2,492,1.54
Dark Cloud,80,27,8.2,99,1.54
Warcraft III: The Frozen Throne,88,23,9,713,1.54
Active Life: Outdoor Challenge,69,6,8.1,14,1.54
Tom Clancy's Ghost Recon Advanced Warfighter,90,78,8,215,1.54
MVP Baseball 2005,87,25,8.6,47,1.54
Uncharted: Golden Abyss,80,80,7.4,770,1.53
Go Vacation,64,28,7.8,13,1.53
Pro Evolution Soccer 2013,82,37,6.7,146,1.53
Dishonored,89,35,7.9,781,1.53
Mario Golf: Toadstool Tour,81,49,8,56,1.53
Call of Duty: Black Ops II,74,11,4.2,1635,1.53
Resident Evil: The Umbrella Chronicles,75,47,7.6,122,1.52
The Simpsons Skateboarding,38,21,5,26,1.52
Donkey Kong Country: Tropical Freeze,83,77,8.9,712,1.52
Fight Night Round 4,88,46,7.6,95,1.52
Super Monkey Ball 2,87,34,8.5,51,1.52
Pac-Man World 2,73,19,7.8,26,1.51
MySims Kingdom,76,19,8.1,24,1.51
Dead Space 2,90,83,8.6,679,1.51
The Simpsons Game,68,10,8.2,27,1.51
The Simpsons Game,69,17,7.3,18,1.51
Football Manager 2012,84,45,8,172,1.51
Ni no Kuni: Wrath of the White Witch,85,89,8.6,984,1.51
SoulCalibur II,93,45,9.1,135,1.5
Call of Duty 3,80,43,6.9,92,1.5
Tokyo Xtreme Racer Zero,76,15,8.9,64,1.5
Red Faction II,84,30,8.3,35,1.5
Madden NFL 2001,91,25,7.7,7,1.5
Star Wars: The Force Unleashed II,63,41,6.8,121,1.5
Rock Band 2,91,24,7.9,88,1.49
Final Fantasy: Crystal Chronicles,80,55,8.1,94,1.49
Medal of Honor: Frontline,81,18,6.9,23,1.49
Madden NFL 09,67,4,7,24,1.49
Dead Rising 2,79,76,6.9,216,1.49
Mafia II,75,61,7.7,297,1.49
Batman: Arkham Knight,85,16,6.6,694,1.49
Dirge of Cerberus: Final Fantasy VII,57,51,6.9,103,1.48
Sonic Rivals 2,60,24,7.8,35,1.48
Resistance 3,83,91,7.8,543,1.48
Drawn To Life: SpongeBob SquarePants Edition,68,12,5.5,4,1.48
007: Quantum of Solace,65,69,7.1,71,1.48
Major League Baseball 2K5,82,19,7.4,20,1.48
Fight Night 2004,85,43,9,25,1.48
LEGO Star Wars III: The Clone Wars,75,43,7.8,42,1.48
Tom Clancy's Splinter Cell: Pandora Tomorrow,93,74,8.6,68,1.48
Call of Duty Black Ops: Declassified,33,58,4.8,479,1.47
Tom Clancy's Ghost Recon: Future Soldier,79,75,7.2,334,1.47
Fight Night Round 3,86,67,8.8,264,1.47
Xenogears,84,15,8.4,204,1.46
Super Scribblenauts,81,53,8.2,46,1.46
Super Monkey Ball,87,28,7.9,46,1.46
SoulCalibur IV,85,65,7.9,129,1.46
Mario Superstar Baseball,76,38,8.6,41,1.46
Battlefield: Bad Company,83,70,7.7,263,1.46
Homefront,70,85,6,399,1.45
Onimusha 3: Demon Siege,85,53,8.6,73,1.45
Red Dead Revolver,73,42,7.8,70,1.45
Resident Evil: Outbreak,71,40,8.3,94,1.45
Mass Effect 2,94,62,8.5,1081,1.45
LEGO Battles: Ninjago,59,14,6.9,11,1.45
NBA 2K14,85,20,6.5,368,1.45
SingStar Pop,73,13,7.5,8,1.44
Disney Infinity,74,38,6.5,79,1.44
My Word Coach,71,7,6.8,5,1.44
Tiger Woods PGA Tour 2005,88,30,8.2,20,1.44
NCAA Football 2003,91,19,8.6,27,1.44
Star Wars: The Force Unleashed II,61,59,5.7,180,1.43
Frogger 2: Swampy's Revenge,77,4,7.9,8,1.43
WWE SmackDown vs Raw 2008,71,41,6.8,48,1.43
Kinect Joy Ride,52,46,5,20,1.43
Smarty Pants,65,26,7.6,10,1.43
Classic NES Series: Super Mario Bros.,84,14,8.6,44,1.43
Anno 2070,83,33,7,493,1.43
Hasbro Family Game Night,63,12,7.5,11,1.43
Sonic Rivals,64,25,7.8,38,1.42
BioShock,94,51,8.7,881,1.42
Mass Effect 3,93,30,5.5,1849,1.42
Cabela's Big Game Hunter,59,7,7.8,12,1.42
SimCity (2013),64,75,2.2,4572,1.42
The Legend of Zelda: The Minish Cap,89,56,9,203,1.42
NFL Street,80,36,8.9,45,1.42
Dead Space 2,89,78,8.4,535,1.42
Tiger Woods PGA Tour 09 All-Play,81,18,8.7,34,1.42
Metal Gear Rising: Revengeance,80,61,7.9,746,1.42
Rayman Raving Rabbids,76,54,7.9,116,1.42
Dragon Quest Monsters: Joker 2,77,33,7.3,15,1.41
UFC Undisputed 2010,85,54,7.2,48,1.41
Medal of Honor: Warfighter,55,22,6,250,1.41
Sonic's Ultimate Genesis Collection,79,45,8.5,40,1.41
Diablo III,87,42,6.6,384,1.41
Twisted Metal: Black,91,15,8.4,98,1.41
NASCAR 2005: Chase for the Cup,87,19,8.4,15,1.41
Fight Night Round 4,87,76,8.1,86,1.4
Spider-Man: The Movie,79,29,7.5,11,1.4
LEGO Star Wars II: The Original Trilogy,83,11,8.6,26,1.4
Dead Space,89,79,8.7,768,1.4
LEGO Indiana Jones 2: The Adventure Continues,72,13,6.1,14,1.4
Ridge Racer,88,58,8.2,65,1.4
Sonic Advance 3,79,30,8.4,34,1.4
Colin McRae Rally 3,86,25,7.7,24,1.4
Forza Horizon 2,86,85,8.2,977,1.4
Madden NFL 2002,88,9,8,7,1.39
Dynasty Warriors 5,69,29,8.8,68,1.39
Injustice: Gods Among Us,81,63,7.9,362,1.38
Far Cry 2,85,49,6.4,241,1.38
Yoshi's New Island,64,71,6.1,155,1.38
True Crime: Streets of LA,77,39,7.8,28,1.38
Ryse: Son of Rome,60,77,6.1,1409,1.38
Mortal Kombat X,86,21,7.3,279,1.38
Rise of the Tomb Raider,86,102,8,1288,1.38
Sonic Generations,77,49,8.3,340,1.38
Dave Mirra Freestyle BMX 2,81,21,8.1,18,1.38
Bakugan: Battle Brawlers,60,6,6.7,7,1.38
LEGO Indiana Jones: The Original Adventures,77,12,8.4,16,1.37
Deus Ex: Human Revolution,89,70,8.3,684,1.37
Final Fantasy XII: Revenant Wings,81,44,6.1,60,1.37
Call of Duty: Black Ops,80,25,5.8,87,1.37
Deus Ex: Human Revolution,89,50,8.2,682,1.37
Star Wars Knights of the Old Republic II: The Sith Lords,86,67,8.6,140,1.37
The Sims 2,65,17,6.9,32,1.37
Dead Rising 2,80,54,6.7,178,1.36
Ridge Racer 7,78,45,7.1,52,1.36
Tom Clancy's Ghost Recon 2,80,53,8.9,58,1.36
Need for Speed: The Run,68,65,6,160,1.36
Crash Bandicoot 2: N-Tranced,75,21,7.8,30,1.36
Titanfall,83,21,5.9,371,1.36
Dead to Rights,73,20,8.9,36,1.36
WWE '13,76,24,8.1,99,1.35
Hasbro Family Game Night 2,63,16,6.3,6,1.35
Gardening Mama,60,17,9.3,4,1.35
Burnout Paradise,88,68,6.9,279,1.35
Middle-Earth: Shadow of Mordor,87,12,8,585,1.35
MotorStorm: Pacific Rift,82,63,8,318,1.35
Samurai Warriors,73,37,8.7,23,1.35
Battlefield 4,81,52,6,3517,1.35
Gears of War 4,84,96,6.2,815,1.35
FIFA Soccer 08,79,7,7.4,15,1.35
FIFA Soccer 09,84,8,8.9,21,1.35
FIFA Soccer 08,82,43,7.9,57,1.35
Test Drive,73,19,7.4,23,1.34
Devil May Cry 4,84,61,8,248,1.34
Tom Clancy's Rainbow Six: Vegas 2,81,32,7.9,93,1.34
Metroid: Other M,79,71,6.5,482,1.34
Crysis 2,84,72,7.5,533,1.34
Chrono Trigger,92,57,8.9,440,1.34
Marvel vs. Capcom 3: Fate of Two Worlds,84,56,7.3,147,1.34
Doom 3,88,71,7.4,116,1.34
Tom Clancy's Rainbow Six: Siege,74,24,6.9,252,1.34
F1 2010,84,46,7.8,83,1.34
Monster Hunter Freedom,71,34,8.6,78,1.34
Donkey Kong Jungle Beat,80,49,8.3,30,1.34
Need for Speed Carbon,74,26,8.4,60,1.34
Lost Planet: Extreme Condition,79,76,7.1,187,1.34
Max Payne 2: The Fall of Max Payne,73,27,8.2,63,1.34
Battlefield: Bad Company,84,50,8.1,203,1.34
MVP Baseball 2004,90,28,8.6,51,1.34
Alan Wake,83,100,8.1,1156,1.33
Metroid Prime 2: Echoes,92,60,8.8,279,1.33
Corvette,57,15,6.5,21,1.33
WWE SmackDown vs Raw 2008,74,27,7.3,41,1.33
Skylanders SWAP Force,83,37,5.7,45,1.32
Grand Theft Auto: Chinatown Wars,93,85,8.3,280,1.32
UFC Undisputed 2010,84,70,6.7,80,1.32
World of Warcraft: Wrath of the Lich King,91,47,7.5,930,1.32
NFL 2K3,93,20,7.4,25,1.32
Assassin's Creed III: Liberation,70,71,7.2,318,1.32
Your Shape: Fitness Evolved,73,32,7.5,25,1.32
Need for Speed Underground Rivals,74,36,8.5,38,1.32
Rage,81,37,6.2,353,1.31
LEGO Harry Potter: Years 1-4,79,42,8,52,1.31
Madagascar,69,25,7.4,25,1.31
The Witcher 3: Wild Hunt,91,13,9.2,3963,1.31
Turok: Evolution,61,20,7.3,27,1.31
[Prototype],78,83,7.8,356,1.31
Burnout 3: Takedown,94,76,7.2,139,1.31
The Beatles: Rock Band,89,76,8.6,127,1.3
NBA Live 07,63,12,6,39,1.3
Yoshi's Woolly World,78,83,8.5,376,1.3
Skylanders Giants,80,35,6.6,38,1.3
SingStar '80s,78,22,8.3,6,1.3
Tekken 6,80,59,7,132,1.3
Assassin's Creed Syndicate,78,22,6.1,402,1.3
Pokemon Ranger: Guardian Signs,68,25,8.2,25,1.29
LEGO Batman: The Videogame,75,24,7.7,33,1.29
Crysis 2,85,54,7.2,406,1.29
Pirates of the Caribbean: The Curse of the Black Pearl,49,10,6.2,5,1.29
Namco Museum DS,67,19,5.9,8,1.29
Deal or No Deal,56,4,5,5,1.29
Transformers,75,51,8.6,27,1.29
Dying Light,74,26,7.8,387,1.29
Fallout 4,84,38,5.4,7512,1.29
Sonic Colors,79,26,7.9,66,1.29
Assassin's Creed: Rogue,72,53,7.5,292,1.29
EA Playground,66,32,7.6,30,1.29
The Elder Scrolls Online,77,11,8.4,613,1.28
Champions of Norrath,85,51,8.4,57,1.28
LEGO Batman: The Videogame,73,5,7.4,10,1.28
Manhunt,76,47,8.3,136,1.28
Need for Speed Carbon,67,21,7.3,26,1.28
Silent Hill 2,89,34,8.9,557,1.28
Castlevania: Symphony of the Night,93,12,9.4,358,1.27
Guitar Hero: Aerosmith,73,16,7.2,19,1.27
The LEGO Movie Videogame,69,8,7.2,26,1.27
The Sims 2: Nightlife,76,31,6.6,71,1.27
Dark Souls II,91,69,8.1,1107,1.27
Kid Icarus: Uprising,83,75,8.7,487,1.27
Pokemon Mystery Dungeon: Gates to Infinity,59,46,6.3,134,1.27
LEGO Batman: The Videogame,77,8,8.9,17,1.27
NBA 2K9,84,32,7.2,44,1.27
Tony Hawk's Underground,85,33,9.1,26,1.27
Metal Gear Solid V: Ground Zeroes,75,70,6.2,1311,1.27
.hack//Infection Part 1,75,35,8.5,60,1.27
Jillian Michaels' Fitness Ultimatum 2009,30,4,2,23,1.27
Valkyria Chronicles,86,60,8.6,433,1.27
WWE '12,71,52,6.3,89,1.27
Sonic Adventure DX: Director's Cut,57,27,7.9,139,1.27
Battle Arena Toshinden,69,4,6.3,4,1.27
WWE '13,78,46,8,110,1.27
Final Fantasy X / X-2 HD Remaster,85,50,8.5,332,1.27
Need for Speed Rivals,80,6,4.9,123,1.27
EA Sports Active 2,79,8,8.1,22,1.26
Rockstar Games presents Table Tennis,68,36,5.8,21,1.26
Football Manager 2011,85,23,8.4,77,1.26
Tamagotchi Connection: Corner Shop,59,20,7.7,6,1.26
Tomb Raider: Underworld,75,42,7.2,166,1.26
LEGO Battles,65,29,8.9,51,1.25
NBA Live 2001,86,10,8,6,1.25
Saints Row IV,76,26,6.3,278,1.25
Star Wars: The Force Unleashed,68,7,7.4,33,1.25
SOCOM: U.S. Navy SEALs Confrontation,63,64,6.9,223,1.25
Need for Speed: Most Wanted,83,54,8.5,134,1.25
Pokemon XD: Gale of Darkness,64,27,8.3,74,1.25
Black,79,62,8.4,194,1.25
Tom Clancy's Rainbow Six: Vegas,86,32,7.6,81,1.25
LittleBigPlanet PS Vita,88,71,8.6,348,1.25
Pokemon Super Mystery Dungeon,69,44,8.8,190,1.25
RollerCoaster Tycoon 2,74,22,8.5,135,1.25
Lara Croft Tomb Raider: The Angel of Darkness,52,37,6.2,106,1.25
Tom Clancy's Splinter Cell: Pandora Tomorrow,87,45,8.6,34,1.25
Ratchet: Deadlocked,81,51,8.9,155,1.24
Winter Sports: The Ultimate Challenge,52,15,6.8,4,1.24
Baldur's Gate: Dark Alliance,87,29,8.3,90,1.24
Oddworld: Abe's Oddysee,85,10,9,96,1.24
Ridge Racer V,78,20,7.7,6,1.24
WWE SmackDown vs. Raw 2009,78,9,6.9,34,1.24
LEGO Harry Potter: Years 5-7,76,8,7.8,13,1.24
Star Wars Episode III: Revenge of the Sith,61,44,8.1,54,1.24
[Prototype],79,53,7.7,308,1.24
FIFA Street,76,36,6.4,66,1.23
Frogger: The Great Quest,32,6,4.6,29,1.23
Madden NFL 17,83,30,5.9,39,1.23
Ninja Gaiden,91,89,8.8,152,1.23
Crash Bandicoot: The Wrath of Cortex,70,16,8.1,19,1.23
Driv3r,57,51,5.5,102,1.23
Assassin's Creed: Bloodlines,63,38,7.2,69,1.23
LEGO The Lord of the Rings,80,49,8.5,73,1.23
Hyrule Warriors,76,81,8.3,662,1.23
Donkey Kong Country 2,80,22,9.1,37,1.23
Guitar Hero: Aerosmith,70,59,6.7,48,1.23
Need for Speed Carbon,75,31,7.3,42,1.23
Ben 10: Protector of Earth,63,6,7.7,9,1.23
2010 FIFA World Cup South Africa,82,56,7.8,57,1.23
Tales of Xillia,78,65,8.2,468,1.22
Diddy Kong Racing DS,63,39,7.5,27,1.22
Mario Power Tennis,80,43,8.5,48,1.22
Golden Sun: The Lost Age,86,29,9.5,150,1.22
Max Payne,89,24,8.3,61,1.22
NBA 2K2,89,19,7.8,16,1.22
NASCAR Thunder 2003,84,16,8.7,17,1.22
Cars,71,30,8.4,12,1.21
Fuzion Frenzy,70,28,6.9,16,1.21
Call of Duty: Finest Hour,73,55,7.8,22,1.21
Final Fantasy IV,85,52,7.7,164,1.21
Star Wars: Battlefront II,69,22,8.5,111,1.21
Super Street Fighter IV: 3D Edition,85,69,8.1,206,1.21
Sly Cooper and the Thievius Raccoonus,86,41,8.6,184,1.21
WWE 2K16,73,47,7.4,237,1.21
Dino Crisis 2,86,13,9,91,1.21
